target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	901.914	6767	717.434
NM_001011562.1	863	513.914	175.246	32.6069
NM_001011563.1	2084	1734.91	17666	973.669
NM_001011564.2	1326	976.914	233.838	22.8881
NM_001011565.1	3023	2673.91	40.1181	1.43464
NM_001011566.1	1503	1153.91	35.9455	2.97867
NM_001011567.1	4030	3680.91	0	0
NM_001011568.1	2077	1727.91	0	0
NM_001011570.1	582	235.615	2653	1076.68
NM_001011571.1	2093	1743.91	0	0
NM_001011572.1	2346	1996.91	7966	381.445
NM_001011573.1	3160	2810.91	19	0.646334
NM_001011574.1	1940	1590.91	0	0
NM_001011575.1	2163	1813.91	110	5.79865
NM_001011576.1	1195	845.914	22	2.48684
NM_001011577.1	2389	2039.91	232.309	10.8894
NM_001011578.1	5441	5091.91	7004	131.527
NM_001011579.1	1430	1080.91	14	1.23848
NM_001011580.1	1544	1194.91	12.6322	1.01086
NM_001011581.1	2439	2089.91	106	4.84985
NM_001011582.1	356	82.5671	0	0
NM_001011583.2	635	286.593	46702	15581.9
NM_001011584.1	1606	1256.91	5	0.380378
NM_001011585.1	1638	1288.91	0	0
NM_001011586.1	2205	1855.91	342	17.6205
NM_001011587.1	496	161.603	143.3	84.7908
NM_001011588.1	724	374.95	29	7.39563
NM_001011589.1	624	275.839	413	143.168
NM_001011590.1	574	228.164	1	0.419087
NM_001011591.1	584	237.49	1	0.402629
NM_001011592.1	1590	1240.91	2108.3	162.458
NM_001011593.1	548	204.611	1.97648	0.923668
NM_001011594.1	4195	3845.91	0	0
NM_001011595.1	2818	2468.91	2.96044	0.114657
NM_001011596.1	4100	3750.91	487	12.4149
NM_001011597.1	2673	2323.91	4.30229	0.177023
NM_001011598.1	1624	1274.91	479	35.9257
NM_001011599.1	1942	1592.91	5	0.300143
NM_001011600.1	2052	1702.91	38	2.13374
NM_001011601.1	1830	1480.91	18	1.16223
NM_001011602.1	2795	2445.91	10	0.39094
NM_001011603.1	1683	1333.91	958.046	68.6767
NM_001011604.3	685	336.058	539.918	153.626
NM_001011605.1	1448	1098.91	159	13.8352
NM_001011606.1	1757	1407.91	1.29574	0.0880021
NM_001011607.1	374	89.7548	830	884.242
NM_001011608.1	1873	1523.91	91.5159	5.74232
NM_001011610.1	1612	1262.91	6	0.454285
NM_001011611.2	369	87.6815	627	683.771
NM_001011612.1	304	65.6468	0	0
NM_001011613.1	710	360.974	87.4622	23.1683
NM_001011614.1	688	339.044	670	188.96
NM_001011615.1	664	315.198	69	20.9323
NM_001011616.2	680	331.084	657	189.749
NM_001011617.1	374	89.7548	75	79.9014
NM_001011619.1	1559	1209.91	20.6136	1.62911
NM_001011620.1	957	607.914	0	0
NM_001011621.1	3254	2904.91	17.3378	0.570706
NM_001011622.1	1529	1179.91	0	0
NM_001011623.1	3376	3026.91	2	0.0631802
NM_001011624.1	4969	4619.91	18.862	0.390395
NM_001011625.2	1940	1590.91	0	0
NM_001011626.2	755	405.925	685.567	161.493
NM_001011627.1	2520	2170.91	296	13.0377
NM_001011628.2	1386	1036.91	6.75166	0.622614
NM_001011629.1	14440	14090.9	211.247	1.43351
NM_001011630.1	630	281.697	2195.59	745.281
NM_001011631.1	1741	1391.91	0	0
NM_001011632.2	2009	1659.91	0	0
NM_001011633.1	1533	1183.91	0	0
NM_001011634.2	3754	3404.91	0	0
NM_001011635.1	1447	1097.91	983	85.6123
NM_001011636.1	570	224.471	916	390.199
NM_001011637.1	1369	1019.91	15.1869	1.42383
NM_001011638.1	584	237.49	0	0
NM_001011639.2	1806	1456.91	1	0.0656322
NM_001011640.1	991	641.914	690.619	102.876
NM_001011641.1	970	620.914	137.304	21.1448
NM_001011643.1	2378	2028.91	34	1.60238
NM_001011644.2	1200	850.914	43.9582	4.93975
NM_001011650.1	2242	1892.91	3	0.151545
NM_001011652.1	462	137.27	118	82.1975
NM_001011653.1	450	129.481	192	141.79
NM_001011654.1	447	127.6	2	1.49875
NM_001012429.1	672	323.134	1315.72	389.343
NM_001012615.1	1097	747.914	45	5.75323
NM_001012627.1	3153	2803.91	11	0.375128
NM_001012962.1	3606	3256.91	40	1.17437
NM_001012963.1	502	166.23	0	0
NM_001013006.1	2991	2641.91	0	0
NM_001013359.2	1964	1614.91	145.188	8.59673
NM_001013361.1	4113	3763.91	0	0
NM_001014429.1	1427	1077.91	358	31.7578
NM_001014430.1	438	122.118	0	0
NM_001014983.1	3250	2900.91	0	0
NM_001014991.1	7242	6892.91	0	0
NM_001014992.1	2272	1922.91	13.0248	0.647682
NM_001014993.1	1386	1036.91	0	0
NM_001014994.1	1892	1542.91	1496	92.713
NM_001024697.1	1793	1443.91	1183.84	78.3975
NM_001032361.1	3585	3235.91	0	0
NM_001037318.2	2515	2165.91	0	0
NM_001039968.1	1349	999.914	3	0.286886
NM_001040203.1	644	295.437	5.79109	1.87433
NM_001040204.1	793	443.916	7.51863	1.61953
NM_001040205.1	698	349.006	1758.1	481.683
NM_001040206.1	682	333.073	17769.1	5101.25
NM_001040207.1	1179	829.914	10581	1219.11
NM_001040220.1	483	151.912	42	26.4368
NM_001040221.1	459	135.283	2593.11	1832.86
NM_001040223.1	555	210.841	39567	17944.4
NM_001040224.1	399	101.066	760	719.051
NM_001040225.1	407	105.035	1.24249	1.13113
NM_001040226.1	432	118.595	4	3.22512
NM_001040227.1	724	374.95	775.301	197.719
NM_001040229.1	453	131.388	0	0
NM_001040230.1	13107	12757.9	251	1.88124
NM_001040231.1	363	85.2722	0	0
NM_001040233.1	1647	1297.91	32010.7	2358.3
NM_001040234.1	1500	1150.91	3401	282.563
NM_001040235.2	6077	5727.91	0.600644	0.010027
NM_001040236.1	1767	1417.91	16516	1113.8
NM_001040237.1	5107	4757.91	313	6.29041
NM_001040255.1	1893	1543.91	9.67172	0.599007
NM_001040256.1	767	417.921	0	0
NM_001040257.1	1554	1204.91	4.19077	0.332574
NM_001040258.1	1250	900.914	8.66674	0.919863
NM_001040259.1	1743	1393.91	1986	136.237
NM_001040262.2	438	122.118	0	0
NM_001040263.1	1550	1200.91	427.706	34.0552
NM_001040264.1	1600	1250.91	262	20.0274
NM_001040265.1	1689	1339.91	41.7878	2.98211
NM_001040266.2	1599	1249.91	0	0
NM_001040267.1	1895	1545.91	34	2.10303
NM_001040269.1	1397	1047.91	1.59158	0.145229
NM_001040270.1	509	171.748	896.665	499.216
NM_001040277.1	2150	1800.91	13.1262	0.696941
NM_001040681.1	2499	2149.91	215	9.56243
NM_001042458.1	1737	1387.91	5	0.344475
NM_001042460.1	1794	1444.91	912.065	60.358
NM_001077808.1	5328	4978.91	7.72222	0.148306
NM_001077809.1	1344	994.914	0	0
NM_001077810.1	354	81.8145	0	0
NM_001077811.1	1287	937.914	0	0
NM_001077812.1	1470	1120.91	0	0
NM_001077813.1	3226	2876.91	62.6457	2.08217
NM_001077814.1	387	95.4353	0	0
NM_001077815.1	1855	1505.91	4.99748	0.317323
NM_001077816.1	1530	1180.91	0	0
NM_001077817.1	1194	844.914	2	0.226344
NM_001077818.1	1707	1357.91	0	0
NM_001077819.1	378	91.4575	0	0
NM_001077820.1	351	80.7023	115	136.258
NM_001077821.1	4097	3747.91	3	0.076539
NM_001077822.1	1533	1183.91	0	0
NM_001077823.2	516	177.39	261	140.69
NM_001077824.1	1842	1492.91	27	1.72934
NM_001077825.1	1158	808.914	9	1.06388
NM_001078661.1	315	68.801	0	0
NM_001079560.1	1607	1257.91	0	0
NM_001079561.1	1701	1351.91	0	0
NM_001080094.2	2123	1773.91	30.1398	1.62465
NM_001080095.1	1590	1240.91	0	0
NM_001080110.1	2703	2353.91	1.00687	0.040901
NM_001080205.1	2713	2363.91	454.131	18.3696
NM_001083630.1	1713	1363.91	0	0
NM_001085344.1	515	176.577	14	7.58133
NM_001085345.1	1491	1141.91	814	68.1619
NM_001085346.1	509	171.748	96	53.4478
NM_001097154.2	1766	1416.91	6871.47	463.721
NM_001098167.1	767	417.921	134.433	30.7584
NM_001098214.1	1863	1513.91	0	0
NM_001098215.2	2635	2285.91	0	0
NM_001098217.1	2187	1837.91	0	0
NM_001098218.1	2148	1798.91	264	14.0328
NM_001098219.1	2139	1789.91	0	0
NM_001098220.1	1806	1456.91	0	0
NM_001098221.1	1763	1413.91	0	0
NM_001098223.1	1436	1086.91	3	0.263923
NM_001098224.2	1333	983.914	211	20.5058
NM_001098228.1	1286	936.914	23.14	2.36164
NM_001098229.1	1284	934.914	219	22.3987
NM_001098232.1	1146	796.914	231	27.7173
NM_001098234.1	462	137.27	9	6.2693
NM_001098717.1	2199	1849.91	40	2.06757
NM_001101023.1	3033	2683.91	1301.28	46.3611
NM_001104949.1	3122	2772.91	0	0
NM_001110712.2	754	404.925	1	0.236143
NM_001110764.1	2606	2256.91	94876	4019.69
NM_001111255.1	2504	2154.91	0	0
NM_001112670.1	3330	2980.91	61.1814	1.96255
NM_001112671.1	3001	2651.91	122.758	4.42631
NM_001112672.2	1701	1351.91	534.592	37.8115
NM_001113285.1	2779	2429.91	1	0.0393514
NM_001113739.1	1509	1159.91	274.94	22.6654
NM_001114188.1	1950	1600.91	0	0
NM_001114198.1	730	380.943	3186.39	799.815
NM_001115078.1	2659	2309.91	8	0.331165
NM_001123013.2	6157	5807.91	215.776	3.55249
NM_001126243.1	2328	1978.91	162	7.82779
NM_001126244.1	1674	1324.91	377	27.2085
NM_001131037.1	1164	814.914	0	0
NM_001131038.1	2722	2372.91	261	10.5174
NM_001134227.1	1704	1354.91	39.6833	2.80057
NM_001134333.1	282	59.9228	0	0
NM_001134371.1	591	244.091	223	87.3582
NM_001134668.1	2541	2191.91	1943	84.7618
NM_001134669.1	584	237.49	1	0.402629
NM_001134722.1	105	30.0717	0	0
NM_001134828.1	1495	1145.91	590.808	49.2998
NM_001134934.1	3281	2931.91	2.91154	0.0949558
NM_001134935.1	2337	1987.91	0	0
NM_001134936.1	1992	1642.91	0	0
NM_001134940.1	1464	1114.91	22	1.88683
NM_001134942.1	1621	1271.91	1147	86.2296
NM_001134943.1	1434	1084.91	2	0.176273
NM_001134947.1	1760	1410.91	44	2.98197
NM_001134948.1	3181	2831.91	11.0039	0.371552
NM_001134949.1	3346	2996.91	471.823	15.0541
NM_001134950.1	2295	1945.91	0	0
NM_001135735.1	1032	682.914	9089	1272.63
NM_001135905.1	488	155.584	227	139.512
NM_001135909.1	320	70.3046	0	0
NM_001136187.1	614	266.126	819	294.271
NM_001136206.1	1002	652.914	0	0
NM_001136207.1	930	580.914	0	0
NM_001136208.1	1008	658.914	0	0
NM_001136209.1	1029	679.914	3	0.421908
NM_001141964.1	2248	1898.91	114.342	5.75773
NM_001142436.1	1295	945.914	610.738	61.7382
NM_001142461.1	824	474.915	270	54.3625
NM_001142561.1	1943	1593.91	151.252	9.07376
NM_001142607.1	642	293.469	0	0
NM_001142609.1	1671	1321.91	41.4913	3.00127
NM_001142637.1	999	649.914	0	0
NM_001142656.2	710	360.974	26.6436	7.05778
NM_001142693.1	1386	1036.91	0	0
NM_001143878.1	1377	1027.91	0	0
NM_001143879.1	1428	1078.91	0	0
NM_001143880.1	1470	1120.91	0	0
NM_001143921.1	2102	1752.91	18	0.98189
NM_001144839.1	492	158.571	218	131.457
NM_001145735.1	1305	955.914	73.44	7.34623
NM_001145736.1	2424	2074.91	1.32979	0.0612823
NM_001145737.1	2433	2083.91	0	0
NM_001145738.1	2787	2437.91	1.11055e-07	4.35583e-09
NM_001145739.1	2553	2203.91	0	0
NM_001145740.1	3633	3283.91	21	0.611475
NM_001159303.1	1404	1054.91	0	0
NM_001159355.1	2782	2432.91	0	0
NM_001160048.1	2747	2397.91	2846	113.489
NM_001160050.1	2417	2067.91	37966	1755.55
NM_001160052.1	2920	2570.91	6438	239.45
NM_001160064.1	2844	2494.91	7225	276.907
NM_001160072.1	2237	1887.91	4767	241.443
NM_001160270.1	698	349.006	762.55	208.923
NM_001160405.2	2980	2630.91	1753	63.7127
NM_001161709.2	856	506.914	592	111.67
NM_001161787.1	927	577.914	4558.95	754.315
NM_001161788.1	843	493.914	64.0474	12.3994
NM_001161831.1	683	334.068	3853	1102.85
NM_001162398.1	165	38.594	0	0
NM_001162513.1	4073	3723.91	0	0
NM_001162516.1	1758	1408.91	43.9672	2.98397
NM_001163463.1	481	150.463	484	307.587
NM_001163712.1	1155	805.914	53.9545	6.40162
NM_001163714.1	1566	1216.91	6032.38	474.001
NM_001163715.1	854	504.914	2918	552.61
NM_001163716.1	900	550.914	464.363	80.598
