target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	901.914	10452	905.976
NM_001011562.1	863	513.914	83.096	12.6407
NM_001011563.1	2084	1734.91	9608	432.95
NM_001011564.2	1326	976.914	900.461	72.0595
NM_001011565.1	3023	2673.91	27.7761	0.812095
NM_001011566.1	1503	1153.91	0	0
NM_001011567.1	4030	3680.91	13	0.276102
NM_001011568.1	2077	1727.91	0	0
NM_001011570.1	582	235.615	11620	3855.55
NM_001011571.1	2093	1743.91	5.83434	0.261547
NM_001011572.1	2346	1996.91	53624	2099.34
NM_001011573.1	3160	2810.91	0	0
NM_001011574.1	1940	1590.91	0	0
NM_001011575.1	2163	1813.91	197	8.49048
NM_001011576.1	1195	845.914	20	1.84836
NM_001011577.1	2389	2039.91	826.99	31.6935
NM_001011578.1	5441	5091.91	2375	36.4641
NM_001011579.1	1430	1080.91	9.19972	0.665374
NM_001011580.1	1544	1194.91	18.5326	1.2125
NM_001011581.1	2439	2089.91	148	5.53625
NM_001011582.1	356	82.5671	4	3.78735
NM_001011583.2	635	286.593	24091	6571.61
NM_001011584.1	1606	1256.91	5	0.31099
NM_001011585.1	1638	1288.91	14.7329	0.893607
NM_001011586.1	2205	1855.91	287	12.0894
NM_001011587.1	496	161.603	230.501	111.509
NM_001011588.1	724	374.95	10	2.08501
NM_001011589.1	624	275.839	887	251.392
NM_001011590.1	574	228.164	0	0
NM_001011591.1	584	237.49	0	0
NM_001011592.1	1590	1240.91	2245.1	141.442
NM_001011593.1	548	204.611	14.8302	5.66631
NM_001011594.1	4195	3845.91	11	0.223602
NM_001011595.1	2818	2468.91	0	0
NM_001011596.1	4100	3750.91	1240	25.8444
NM_001011597.1	2673	2323.91	8.53482	0.287115
NM_001011598.1	1624	1274.91	970	59.4803
NM_001011599.1	1942	1592.91	57	2.79747
NM_001011600.1	2052	1702.91	96	4.40718
NM_001011601.1	1830	1480.91	12	0.633481
NM_001011602.1	2795	2445.91	24	0.767101
NM_001011603.1	1683	1333.91	1144.06	67.0505
NM_001011604.3	685	336.058	639.125	148.681
NM_001011605.1	1448	1098.91	167	11.8805
NM_001011606.1	1757	1407.91	0	0
NM_001011607.1	374	89.7548	303	263.917
NM_001011608.1	1873	1523.91	383.014	19.6488
NM_001011610.1	1612	1262.91	3.58858	0.222142
NM_001011611.2	369	87.6815	91	81.1365
NM_001011612.1	304	65.6468	0	0
NM_001011613.1	710	360.974	2256.77	488.757
NM_001011614.1	688	339.044	362	83.4709
NM_001011615.1	664	315.198	28351	7031.81
NM_001011616.2	680	331.084	35730	8436.8
NM_001011617.1	374	89.7548	1287	1120.99
NM_001011619.1	1559	1209.91	16.4245	1.06125
NM_001011620.1	957	607.914	3	0.385799
NM_001011621.1	3254	2904.91	10.0433	0.270287
NM_001011622.1	1529	1179.91	2	0.132514
NM_001011623.1	3376	3026.91	0	0
NM_001011624.1	4969	4619.91	26.0694	0.441143
NM_001011625.2	1940	1590.91	0	0
NM_001011626.2	755	405.925	1729.98	333.18
