target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	901.914	9048	985.947
NM_001011562.1	863	513.914	161.419	30.8695
NM_001011563.1	2084	1734.91	13797	781.579
NM_001011564.2	1326	976.914	428.042	43.0622
NM_001011565.1	3023	2673.91	37.4868	1.37784
NM_001011566.1	1503	1153.91	0	0
NM_001011567.1	4030	3680.91	4	0.1068
NM_001011568.1	2077	1727.91	0	0
NM_001011570.1	582	235.615	2900	1209.66
NM_001011571.1	2093	1743.91	4.2009	0.236747
NM_001011572.1	2346	1996.91	6392	314.589
NM_001011573.1	3160	2810.91	17	0.594385
NM_001011574.1	1940	1590.91	0	0
NM_001011575.1	2163	1813.91	155	8.39811
NM_001011576.1	1195	845.914	3	0.348547
NM_001011577.1	2389	2039.91	232.372	11.1954
NM_001011578.1	5441	5091.91	9873	190.561
NM_001011579.1	1430	1080.91	6	0.54554
NM_001011580.1	1544	1194.91	7.8581	0.646319
NM_001011581.1	2439	2089.91	123	5.7842
NM_001011582.1	356	82.5671	0	0
NM_001011583.2	635	286.593	37448	12841.9
NM_001011584.1	1606	1256.91	3	0.234575
NM_001011585.1	1638	1288.91	0	0
NM_001011586.1	2205	1855.91	292	15.4629
NM_001011587.1	496	161.603	119.368	72.5951
NM_001011588.1	724	374.95	2	0.524231
NM_001011589.1	624	275.839	594	211.64
NM_001011590.1	574	228.164	0	0
NM_001011591.1	584	237.49	0	0
NM_001011592.1	1590	1240.91	1450.48	114.878
NM_001011593.1	548	204.611	0.951531	0.457047
NM_001011594.1	4195	3845.91	11	0.281099
NM_001011595.1	2818	2468.91	0	0
NM_001011596.1	4100	3750.91	509	13.3367
NM_001011597.1	2673	2323.91	15	0.634363
NM_001011598.1	1624	1274.91	1693	130.51
NM_001011599.1	1942	1592.91	15	0.925476
NM_001011600.1	2052	1702.91	30	1.73139
NM_001011601.1	1830	1480.91	2.63978	0.175188
NM_001011602.1	2795	2445.91	36	1.44653
NM_001011603.1	1683	1333.91	822.807	60.6228
NM_001011604.3	685	336.058	512.203	149.794
NM_001011605.1	1448	1098.91	155	13.8623
NM_001011606.1	1757	1407.91	3	0.209417
NM_001011607.1	374	89.7548	304	332.876
NM_001011608.1	1873	1523.91	249.148	16.068
NM_001011610.1	1612	1262.91	8.02245	0.624309
NM_001011611.2	369	87.6815	191	214.088
NM_001011612.1	304	65.6468	0	0
NM_001011613.1	710	360.974	46.2886	12.6027
NM_001011614.1	688	339.044	372	107.833
NM_001011615.1	664	315.198	44	13.7194
NM_001011616.2	680	331.084	154	45.714
NM_001011617.1	374	89.7548	48	52.5593
NM_001011619.1	1559	1209.91	6.216	0.50492
NM_001011620.1	957	607.914	1	0.161668
NM_001011621.1	3254	2904.91	13.0979	0.443135
NM_001011622.1	1529	1179.91	26	2.16566
NM_001011623.1	3376	3026.91	0	0
NM_001011624.1	4969	4619.91	29.3256	0.623849
NM_001011625.2	1940	1590.91	0	0
NM_001011626.2	755	405.925	510.204	123.528
NM_001011627.1	2520	2170.91	316	14.3058
NM_001011628.2	1386	1036.91	7.2199	0.684313
NM_001011629.1	14440	14090.9	314.752	2.19531
NM_001011630.1	630	281.697	2876.19	1003.47
NM_001011631.1	1741	1391.91	0	0
NM_001011632.2	2009	1659.91	0	0
NM_001011633.1	1533	1183.91	0	0
NM_001011634.2	3754	3404.91	19.674	0.567874
NM_001011635.1	1447	1097.91	926	82.8913
NM_001011636.1	570	224.471	839	367.339
NM_001011637.1	1369	1019.91	28.025	2.70052
NM_001011638.1	584	237.49	1	0.413829
NM_001011639.2	1806	1456.91	23	1.55153
NM_001011640.1	991	641.914	1596.19	244.384
NM_001011641.1	970	620.914	222.394	35.2013
NM_001011643.1	2378	2028.91	38.7662	1.87783
NM_001011644.2	1200	850.914	46.1871	5.33459
NM_001011650.1	2242	1892.91	0	0
NM_001011652.1	462	137.27	184	131.738
NM_001011653.1	450	129.481	249	188.999
NM_001011654.1	447	127.6	10	7.70219
NM_001012429.1	672	323.134	1610.39	489.795
NM_001012615.1	1097	747.914	93	12.2207
NM_001012627.1	3153	2803.91	6	0.210307
NM_001012962.1	3606	3256.91	47	1.41827
NM_001012963.1	502	166.23	0	0
NM_001013006.1	2991	2641.91	0	0
NM_001013359.2	1964	1614.91	86.8771	5.28716
NM_001013361.1	4113	3763.91	6	0.156667
NM_001014429.1	1427	1077.91	463	42.2146
NM_001014430.1	438	122.118	0	0
NM_001014983.1	3250	2900.91	0	0
NM_001014991.1	7242	6892.91	0	0
NM_001014992.1	2272	1922.91	35.034	1.79059
NM_001014993.1	1386	1036.91	0	0
NM_001014994.1	1892	1542.91	1546	98.4768
NM_001024697.1	1793	1443.91	1673.41	113.901
NM_001032361.1	3585	3235.91	0	0
NM_001037318.2	2515	2165.91	14	0.635262
NM_001039968.1	1349	999.914	0	0
NM_001040203.1	644	295.437	5.16003	1.71654
NM_001040204.1	793	443.916	0.0404547	0.00895642
NM_001040205.1	698	349.006	1369.46	385.642
NM_001040206.1	682	333.073	13831.4	4081.26
NM_001040207.1	1179	829.914	9576	1134.01
NM_001040220.1	483	151.912	23	14.88
NM_001040221.1	459	135.283	3570.12	2593.62
NM_001040223.1	555	210.841	24656	11493
NM_001040224.1	399	101.066	203	197.405
NM_001040225.1	407	105.035	0.191994	0.179648
NM_001040226.1	432	118.595	11	9.11577
NM_001040227.1	724	374.95	457.531	119.926
NM_001040229.1	453	131.388	0	0
NM_001040230.1	13107	12757.9	229	1.7641
NM_001040231.1	363	85.2722	0	0
NM_001040233.1	1647	1297.91	40065.4	3033.82
NM_001040234.1	1500	1150.91	3420	292.045
NM_001040235.2	6077	5727.91	0	0
NM_001040236.1	1767	1417.91	36996	2564.31
NM_001040237.1	5107	4757.91	277	5.72176
NM_001040255.1	1893	1543.91	0	0
NM_001040256.1	767	417.921	0	0
NM_001040257.1	1554	1204.91	0	0
NM_001040258.1	1250	900.914	1.23158	0.134353
NM_001040259.1	1743	1393.91	3533	249.1
NM_001040262.2	438	122.118	1	0.8048
NM_001040263.1	1550	1200.91	846.606	69.2845
NM_001040264.1	1600	1250.91	313	24.5914
NM_001040265.1	1689	1339.91	50.0304	3.66964
NM_001040266.2	1599	1249.91	0	0
NM_001040267.1	1895	1545.91	111	7.05674
NM_001040269.1	1397	1047.91	4.93718	0.463042
NM_001040270.1	509	171.748	607.145	347.429
NM_001040277.1	2150	1800.91	60.811	3.31861
NM_001040681.1	2499	2149.91	160	7.31417
NM_001042458.1	1737	1387.91	2	0.141623
NM_001042460.1	1794	1444.91	1030.88	70.1188
NM_001077808.1	5328	4978.91	10.8396	0.213966
NM_001077809.1	1344	994.914	0	0
NM_001077810.1	354	81.8145	0	0
NM_001077811.1	1287	937.914	0	0
NM_001077812.1	1470	1120.91	5	0.438393
NM_001077813.1	3226	2876.91	152.923	5.22411
NM_001077814.1	387	95.4353	2.31737	2.38645
NM_001077815.1	1855	1505.91	0	0
NM_001077816.1	1530	1180.91	0	0
NM_001077817.1	1194	844.914	0	0
NM_001077818.1	1707	1357.91	0	0
NM_001077819.1	378	91.4575	1.6959	1.82242
NM_001077820.1	351	80.7023	63	76.7221
NM_001077821.1	4097	3747.91	5	0.131113
NM_001077822.1	1533	1183.91	0	0
NM_001077823.2	516	177.39	392	217.182
NM_001077824.1	1842	1492.91	40	2.63325
NM_001077825.1	1158	808.914	2	0.242993
NM_001078661.1	315	68.801	0	0
NM_001079560.1	1607	1257.91	0	0
NM_001079561.1	1701	1351.91	0	0
NM_001080094.2	2123	1773.91	35.449	1.96398
NM_001080095.1	1590	1240.91	0	0
NM_001080110.1	2703	2353.91	0	0
NM_001080205.1	2713	2363.91	363.7	15.1209
NM_001083630.1	1713	1363.91	17.5975	1.26804
NM_001085344.1	515	176.577	2	1.11317
NM_001085345.1	1491	1141.91	806	69.3694
NM_001085346.1	509	171.748	74	42.3454
NM_001097154.2	1766	1416.91	8268.36	573.512
NM_001098167.1	767	417.921	140.796	33.1103
NM_001098214.1	1863	1513.91	0	0
NM_001098215.2	2635	2285.91	0	0
NM_001098217.1	2187	1837.91	0	0
NM_001098218.1	2148	1798.91	637	34.8013
NM_001098219.1	2139	1789.91	4.24477	0.233071
NM_001098220.1	1806	1456.91	0	0
NM_001098221.1	1763	1413.91	5	0.347547
NM_001098223.1	1436	1086.91	2	0.180843
NM_001098224.2	1333	983.914	195	19.478
NM_001098228.1	1286	936.914	42.7649	4.48595
NM_001098229.1	1284	934.914	261	27.4369
NM_001098232.1	1146	796.914	451	55.62
NM_001098234.1	462	137.27	2.8145	2.01508
NM_001098717.1	2199	1849.91	27	1.43443
NM_001101023.1	3033	2683.91	795.05	29.1133
NM_001104949.1	3122	2772.91	1.02728	0.0364097
NM_001110712.2	754	404.925	1	0.242712
NM_001110764.1	2606	2256.91	85715	3732.57
NM_001111255.1	2504	2154.91	0	0
NM_001112670.1	3330	2980.91	56.0136	1.84676
NM_001112671.1	3001	2651.91	214.674	7.95584
NM_001112672.2	1701	1351.91	533.376	38.7749
NM_001113285.1	2779	2429.91	1	0.040446
NM_001113739.1	1509	1159.91	180.898	15.3276
NM_001114188.1	1950	1600.91	0	0
NM_001114198.1	730	380.943	2026.71	522.876
NM_001115078.1	2659	2309.91	9	0.382924
NM_001123013.2	6157	5807.91	153.687	2.60066
NM_001126243.1	2328	1978.91	179	8.88981
NM_001126244.1	1674	1324.91	134	9.93993
NM_001131037.1	1164	814.914	0	0
NM_001131038.1	2722	2372.91	271	11.2242
NM_001134227.1	1704	1354.91	18.4567	1.33878
NM_001134333.1	282	59.9228	0	0
NM_001134371.1	591	244.091	187	75.2932
NM_001134668.1	2541	2191.91	1892	84.8328
NM_001134669.1	584	237.49	0	0
NM_001134722.1	105	30.0717	0	0
NM_001134828.1	1495	1145.91	499.756	42.862
NM_001134934.1	3281	2931.91	8.97921	0.300991
NM_001134935.1	2337	1987.91	0	0
NM_001134936.1	1992	1642.91	1.15042	0.0688191
NM_001134940.1	1464	1114.91	7	0.617054
NM_001134942.1	1621	1271.91	1139	88.0101
NM_001134943.1	1434	1084.91	1	0.0905881
NM_001134947.1	1760	1410.91	12	0.835886
NM_001134948.1	3181	2831.91	0	0
NM_001134949.1	3346	2996.91	231.912	7.60529
NM_001134950.1	2295	1945.91	0	0
NM_001135735.1	1032	682.914	8044	1157.64
