target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	901.914	5441	425.524
NM_001011562.1	863	513.914	258.98	35.5456
NM_001011563.1	2084	1734.91	10473	425.798
NM_001011564.2	1326	976.914	843.897	60.9318
NM_001011565.1	3023	2673.91	22.8932	0.603905
NM_001011566.1	1503	1153.91	0	0
NM_001011567.1	4030	3680.91	0	0
NM_001011568.1	2077	1727.91	0	0
NM_001011570.1	582	235.615	921	275.72
NM_001011571.1	2093	1743.91	3.19866	0.129376
NM_001011572.1	2346	1996.91	3735	131.929
NM_001011573.1	3160	2810.91	0	0
NM_001011574.1	1940	1590.91	2	0.0886735
NM_001011575.1	2163	1813.91	56	2.17762
NM_001011576.1	1195	845.914	3	0.250153
NM_001011577.1	2389	2039.91	66.5874	2.30245
NM_001011578.1	5441	5091.91	6828	94.5851
NM_001011579.1	1430	1080.91	73	4.76367
NM_001011580.1	1544	1194.91	79.6662	4.7027
NM_001011581.1	2439	2089.91	23	0.776265
NM_001011582.1	356	82.5671	4	3.41715
NM_001011583.2	635	286.593	125179	30808.9
NM_001011584.1	1606	1256.91	0	0
NM_001011585.1	1638	1288.91	4.92131	0.269319
NM_001011586.1	2205	1855.91	216	8.2093
NM_001011587.1	496	161.603	485.751	212.02
NM_001011588.1	724	374.95	17	3.19805
NM_001011589.1	624	275.839	1201	307.113
NM_001011590.1	574	228.164	0	0
NM_001011591.1	584	237.49	1	0.297006
NM_001011592.1	1590	1240.91	1573.21	89.4242
NM_001011593.1	548	204.611	3.51904	1.21313
NM_001011594.1	4195	3845.91	0	0
NM_001011595.1	2818	2468.91	11	0.314266
NM_001011596.1	4100	3750.91	173	3.25326
NM_001011597.1	2673	2323.91	2	0.0607044
NM_001011598.1	1624	1274.91	0	0
NM_001011599.1	1942	1592.91	75	3.32108
NM_001011600.1	2052	1702.91	53	2.1953
NM_001011601.1	1830	1480.91	31.0764	1.48017
NM_001011602.1	2795	2445.91	30	0.865148
NM_001011603.1	1683	1333.91	469.202	24.8109
NM_001011604.3	685	336.058	898.617	188.613
NM_001011605.1	1448	1098.91	18	1.15536
NM_001011606.1	1757	1407.91	0	0
NM_001011607.1	374	89.7548	36	28.2914
NM_001011608.1	1873	1523.91	139.131	6.43982
NM_001011610.1	1612	1262.91	12.905	0.720767
NM_001011611.2	369	87.6815	0	0
NM_001011612.1	304	65.6468	0	0
NM_001011613.1	710	360.974	157.337	30.7442
NM_001011614.1	688	339.044	9	1.87239
NM_001011615.1	664	315.198	693	155.081
NM_001011616.2	680	331.084	896	190.889
NM_001011617.1	374	89.7548	192	150.888
NM_001011619.1	1559	1209.91	4.2049	0.245138
