target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	901.914	12764	1142.13
NM_001011562.1	863	513.914	204.518	32.1171
NM_001011563.1	2084	1734.91	15878	738.605
NM_001011564.2	1326	976.914	978.518	80.8364
NM_001011565.1	3023	2673.91	40.4658	1.22134
NM_001011566.1	1503	1153.91	0	0
NM_001011567.1	4030	3680.91	3	0.0657749
NM_001011568.1	2077	1727.91	7.13011	0.333019
NM_001011570.1	582	235.615	4806	1646.17
NM_001011571.1	2093	1743.91	2.21323	0.102422
NM_001011572.1	2346	1996.91	19443	785.775
NM_001011573.1	3160	2810.91	25	0.717772
NM_001011574.1	1940	1590.91	0	0
NM_001011575.1	2163	1813.91	125	5.56144
NM_001011576.1	1195	845.914	39	3.72077
NM_001011577.1	2389	2039.91	377.925	14.9516
NM_001011578.1	5441	5091.91	8164	129.395
NM_001011579.1	1430	1080.91	11.1781	0.834587
NM_001011580.1	1544	1194.91	13.8768	0.93723
NM_001011581.1	2439	2089.91	121	4.67252
NM_001011582.1	356	82.5671	0	0
NM_001011583.2	635	286.593	36971	10410.9
NM_001011584.1	1606	1256.91	0	0
NM_001011585.1	1638	1288.91	2.02233	0.126626
NM_001011586.1	2205	1855.91	343	14.9153
NM_001011587.1	496	161.603	170.055	84.9252
NM_001011588.1	724	374.95	10	2.15239
NM_001011589.1	624	275.839	1008	294.917
NM_001011590.1	574	228.164	0	0
NM_001011591.1	584	237.49	0	0
NM_001011592.1	1590	1240.91	1860.2	120.98
NM_001011593.1	548	204.611	12.378	4.88223
NM_001011594.1	4195	3845.91	6	0.125906
NM_001011595.1	2818	2468.91	0	0
NM_001011596.1	4100	3750.91	1102	23.7104
NM_001011597.1	2673	2323.91	32.3524	1.12352
NM_001011598.1	1624	1274.91	1757	111.221
NM_001011599.1	1942	1592.91	18.5196	0.938284
NM_001011600.1	2052	1702.91	93	4.40742
NM_001011601.1	1830	1480.91	5	0.27248
NM_001011602.1	2795	2445.91	27	0.890875
NM_001011603.1	1683	1333.91	1342.93	81.2493
NM_001011604.3	685	336.058	697.951	167.612
NM_001011605.1	1448	1098.91	166	12.191
NM_001011606.1	1757	1407.91	0	0
NM_001011607.1	374	89.7548	499	448.68
NM_001011608.1	1873	1523.91	27.1147	1.43595
NM_001011610.1	1612	1262.91	14.0672	0.898932
NM_001011611.2	369	87.6815	155	142.665
NM_001011612.1	304	65.6468	0	0
NM_001011613.1	710	360.974	449.045	100.394
NM_001011614.1	688	339.044	388	92.3571
NM_001011615.1	664	315.198	16870	4319.42
NM_001011616.2	680	331.084	16590	4043.92
NM_001011617.1	374	89.7548	860	773.277
NM_001011619.1	1559	1209.91	12.2736	0.818679
NM_001011620.1	957	607.914	0	0
NM_001011621.1	3254	2904.91	11.2169	0.311627
NM_001011622.1	1529	1179.91	65.4804	4.47873
NM_001011623.1	3376	3026.91	0	0
NM_001011624.1	4969	4619.91	24.3021	0.424525
NM_001011625.2	1940	1590.91	0	0
NM_001011626.2	755	405.925	994.858	197.792
NM_001011627.1	2520	2170.91	337	12.528
NM_001011628.2	1386	1036.91	20.0097	1.55737
NM_001011629.1	14440	14090.9	365.19	2.09158
NM_001011630.1	630	281.697	2526.54	723.835
NM_001011631.1	1741	1391.91	0	0
NM_001011632.2	2009	1659.91	0	0
NM_001011633.1	1533	1183.91	6.66104	0.454063
NM_001011634.2	3754	3404.91	5.89248	0.139665
NM_001011635.1	1447	1097.91	926	68.067
NM_001011636.1	570	224.471	1046	376.067
NM_001011637.1	1369	1019.91	21.1461	1.67325
NM_001011638.1	584	237.49	7	2.37874
NM_001011639.2	1806	1456.91	25	1.38484
NM_001011640.1	991	641.914	1084.25	136.315
NM_001011641.1	970	620.914	383.724	49.8748
NM_001011643.1	2378	2028.91	58.7862	2.33833
NM_001011644.2	1200	850.914	56.6781	5.37557
NM_001011650.1	2242	1892.91	6	0.255808
NM_001011652.1	462	137.27	314	184.608
NM_001011653.1	450	129.481	255	158.938
NM_001011654.1	447	127.6	12	7.58968
NM_001012429.1	672	323.134	2542.44	634.983
NM_001012615.1	1097	747.914	76	8.2008
NM_001012627.1	3153	2803.91	6	0.172695
NM_001012962.1	3606	3256.91	75	1.85844
NM_001012963.1	502	166.23	0	0
NM_001013006.1	2991	2641.91	0	0
NM_001013359.2	1964	1614.91	219.894	10.989
NM_001013361.1	4113	3763.91	0	0
NM_001014429.1	1427	1077.91	549	41.1038
NM_001014430.1	438	122.118	0	0
NM_001014983.1	3250	2900.91	0	0
NM_001014991.1	7242	6892.91	1.19307	0.0139687
NM_001014992.1	2272	1922.91	23.9164	1.00376
NM_001014993.1	1386	1036.91	0	0
NM_001014994.1	1892	1542.91	2632	137.67
NM_001024697.1	1793	1443.91	3567.55	199.399
NM_001032361.1	3585	3235.91	0	0
NM_001037318.2	2515	2165.91	31	1.15509
NM_001039968.1	1349	999.914	0	0
NM_001040203.1	644	295.437	5.66307	1.54697
NM_001040204.1	793	443.916	31.5372	5.73346
NM_001040205.1	698	349.006	3018.54	698.005
NM_001040206.1	682	333.073	13366.1	3238.61
NM_001040207.1	1179	829.914	8476	824.237
NM_001040220.1	483	151.912	8	4.25004
NM_001040221.1	459	135.283	6447.36	3846.22
NM_001040223.1	555	210.841	15660	5994.19
NM_001040224.1	399	101.066	87	69.4718
NM_001040225.1	407	105.035	5.72748	4.40074
NM_001040226.1	432	118.595	7	4.76351
NM_001040227.1	724	374.95	1303.11	280.48
NM_001040229.1	453	131.388	0	0
NM_001040230.1	13107	12757.9	387	2.44808
NM_001040231.1	363	85.2722	0	0
NM_001040233.1	1647	1297.91	38325.1	2383.04
NM_001040234.1	1500	1150.91	5206	365.053
NM_001040235.2	6077	5727.91	0	0
NM_001040236.1	1767	1417.91	63230	3598.88
NM_001040237.1	5107	4757.91	473	8.02304
NM_001040255.1	1893	1543.91	118.878	6.21403
NM_001040256.1	767	417.921	0	0
NM_001040257.1	1554	1204.91	7.17221	0.480387
NM_001040258.1	1250	900.914	13.3675	1.19746
NM_001040259.1	1743	1393.91	4083	236.395
NM_001040262.2	438	122.118	0	0
NM_001040263.1	1550	1200.91	1182.1	79.4393
NM_001040264.1	1600	1250.91	576	37.1612
NM_001040265.1	1689	1339.91	63.6623	3.83442
NM_001040266.2	1599	1249.91	0	0
NM_001040267.1	1895	1545.91	103	5.37708
NM_001040269.1	1397	1047.91	3.67486	0.283015
NM_001040270.1	509	171.748	544.646	255.927
NM_001040277.1	2150	1800.91	42.8208	1.91892
NM_001040681.1	2499	2149.91	152	5.7058
NM_001042458.1	1737	1387.91	11	0.639623
NM_001042460.1	1794	1444.91	1347.63	75.27
NM_001077808.1	5328	4978.91	6.31179	0.102309
NM_001077809.1	1344	994.914	0	0
NM_001077810.1	354	81.8145	0	0
NM_001077811.1	1287	937.914	0	0
NM_001077812.1	1470	1120.91	5	0.359991
NM_001077813.1	3226	2876.91	202.593	5.68318
NM_001077814.1	387	95.4353	0	0
NM_001077815.1	1855	1505.91	3.58371	0.192056
NM_001077816.1	1530	1180.91	0	0
NM_001077817.1	1194	844.914	7.06505	0.674834
NM_001077818.1	1707	1357.91	1.40822e-08	8.36938e-10
NM_001077819.1	378	91.4575	0	0
NM_001077820.1	351	80.7023	82	82.0015
NM_001077821.1	4097	3747.91	19	0.409127
NM_001077822.1	1533	1183.91	0	0
NM_001077823.2	516	177.39	275	125.112
NM_001077824.1	1842	1492.91	11	0.594637
NM_001077825.1	1158	808.914	14	1.39675
NM_001078661.1	315	68.801	0	0
NM_001079560.1	1607	1257.91	0	0
NM_001079561.1	1701	1351.91	0	0
NM_001080094.2	2123	1773.91	130.5	5.93709
NM_001080095.1	1590	1240.91	0	0
NM_001080110.1	2703	2353.91	2.07916	0.0712839
NM_001080205.1	2713	2363.91	730.011	24.9225
NM_001083630.1	1713	1363.91	46.0358	2.72398
NM_001085344.1	515	176.577	0	0
NM_001085345.1	1491	1141.91	241	17.0325
NM_001085346.1	509	171.748	17	7.98824
NM_001097154.2	1766	1416.91	7405.59	421.804
NM_001098167.1	767	417.921	191.142	36.9111
NM_001098214.1	1863	1513.91	3.53386e-06	1.88383e-07
NM_001098215.2	2635	2285.91	0	0
NM_001098217.1	2187	1837.91	32.0212	1.40607
NM_001098218.1	2148	1798.91	783	35.1274
NM_001098219.1	2139	1789.91	0	0
NM_001098220.1	1806	1456.91	0	0
NM_001098221.1	1763	1413.91	0	0
NM_001098223.1	1436	1086.91	1	0.0742504
NM_001098224.2	1333	983.914	439	36.0082
NM_001098228.1	1286	936.914	30.1473	2.59683
NM_001098229.1	1284	934.914	353	30.4717
NM_001098232.1	1146	796.914	528	53.4708
NM_001098234.1	462	137.27	0	0
NM_001098717.1	2199	1849.91	52	2.26854
NM_001101023.1	3033	2683.91	824.439	24.7904
NM_001104949.1	3122	2772.91	6.48083	0.18862
NM_001110712.2	754	404.925	13	2.59097
NM_001110764.1	2606	2256.91	108841	3891.99
NM_001111255.1	2504	2154.91	0	0
NM_001112670.1	3330	2980.91	73.5442	1.9911
NM_001112671.1	3001	2651.91	224.481	6.83149
NM_001112672.2	1701	1351.91	504.225	30.1002
NM_001113285.1	2779	2429.91	6	0.199276
NM_001113739.1	1509	1159.91	612.66	42.6273
NM_001114188.1	1950	1600.91	0	0
NM_001114198.1	730	380.943	2724.93	577.284
NM_001115078.1	2659	2309.91	17	0.593947
NM_001123013.2	6157	5807.91	37.9866	0.527843
NM_001126243.1	2328	1978.91	230	9.37984
NM_001126244.1	1674	1324.91	90	5.48213
NM_001131037.1	1164	814.914	0	0
NM_001131038.1	2722	2372.91	310	10.5432
NM_001134227.1	1704	1354.91	31.8001	1.89414
NM_001134333.1	282	59.9228	0	0
NM_001134371.1	591	244.091	184	60.8359
NM_001134668.1	2541	2191.91	2930	107.879
NM_001134669.1	584	237.49	1	0.33982
NM_001134722.1	105	30.0717	0	0
NM_001134828.1	1495	1145.91	696	49.0175
NM_001134934.1	3281	2931.91	16.6993	0.459664
NM_001134935.1	2337	1987.91	0	0
NM_001134936.1	1992	1642.91	0	0
NM_001134940.1	1464	1114.91	32	2.31634
NM_001134942.1	1621	1271.91	1163	73.7932
NM_001134943.1	1434	1084.91	1	0.0743873
NM_001134947.1	1760	1410.91	14	0.800796
NM_001134948.1	3181	2831.91	13.3602	0.380739
NM_001134949.1	3346	2996.91	275.7	7.42433
NM_001134950.1	2295	1945.91	0	0
NM_001135735.1	1032	682.914	14171	1674.67
NM_001135905.1	488	155.584	202	104.781
NM_001135909.1	320	70.3046	0	0
NM_001136187.1	614	266.126	874	265.044
NM_001136206.1	1002	652.914	0	0
NM_001136207.1	930	580.914	0	0
