target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	901.914	5693	3076.43
NM_001011562.1	863	513.914	18.454	17.5013
NM_001011563.1	2084	1734.91	1877	527.299
NM_001011564.2	1326	976.914	91.62	45.7093
NM_001011565.1	3023	2673.91	23.3297	4.25238
NM_001011566.1	1503	1153.91	43.8204	18.5086
NM_001011567.1	4030	3680.91	0	0
NM_001011568.1	2077	1727.91	11.955	3.37208
NM_001011570.1	582	235.615	1193	2467.79
NM_001011571.1	2093	1743.91	0	0
NM_001011572.1	2346	1996.91	7347	1793.17
NM_001011573.1	3160	2810.91	14	2.42745
NM_001011574.1	1940	1590.91	0	0
NM_001011575.1	2163	1813.91	8	2.14953
NM_001011576.1	1195	845.914	3	1.72848
NM_001011577.1	2389	2039.91	145.151	34.68
NM_001011578.1	5441	5091.91	3301	315.962
NM_001011579.1	1430	1080.91	2	0.901798
NM_001011580.1	1544	1194.91	4	1.63153
NM_001011581.1	2439	2089.91	117	27.2853
NM_001011582.1	356	82.5671	0	0
NM_001011583.2	635	286.593	3376	5741.26
NM_001011584.1	1606	1256.91	1	0.387762
NM_001011585.1	1638	1288.91	3.29838	1.24723
NM_001011586.1	2205	1855.91	28	7.3531
NM_001011587.1	496	161.603	20.1263	60.6996
NM_001011588.1	724	374.95	7	9.09903
NM_001011589.1	624	275.839	88	155.488
NM_001011590.1	574	228.164	0	0
NM_001011591.1	584	237.49	0	0
NM_001011592.1	1590	1240.91	230.85	90.6689
NM_001011593.1	548	204.611	4	9.52801
NM_001011594.1	4195	3845.91	1	0.126728
NM_001011595.1	2818	2468.91	5	0.98704
NM_001011596.1	4100	3750.91	569	73.9343
NM_001011597.1	2673	2323.91	15.6177	3.27542
NM_001011598.1	1624	1274.91	329	125.772
NM_001011599.1	1942	1592.91	3	0.917909
NM_001011600.1	2052	1702.91	71	20.3206
NM_001011601.1	1830	1480.91	0	0
NM_001011602.1	2795	2445.91	13	2.59044
NM_001011603.1	1683	1333.91	668.674	244.319
NM_001011604.3	685	336.058	205.172	297.561
NM_001011605.1	1448	1098.91	34	15.0795
NM_001011606.1	1757	1407.91	0	0
NM_001011607.1	374	89.7548	36	195.486
NM_001011608.1	1873	1523.91	72.1134	23.0635
NM_001011610.1	1612	1262.91	6	2.31552
NM_001011611.2	369	87.6815	1	5.55857
NM_001011612.1	304	65.6468	0	0
NM_001011613.1	710	360.974	11.2765	15.2254
NM_001011614.1	688	339.044	41	58.9384
NM_001011615.1	664	315.198	76	117.517
NM_001011616.2	680	331.084	242	356.244
NM_001011617.1	374	89.7548	3	16.2905
NM_001011619.1	1559	1209.91	2.33557	0.940825
NM_001011620.1	957	607.914	1	0.80173
NM_001011621.1	3254	2904.91	3.02335	0.507254
