target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	901.914	4993	448.708
NM_001011562.1	863	513.914	265.376	41.8541
NM_001011563.1	2084	1734.91	12196	569.779
NM_001011564.2	1326	976.914	435.223	36.1096
NM_001011565.1	3023	2673.91	19.0174	0.576461
NM_001011566.1	1503	1153.91	0	0
NM_001011567.1	4030	3680.91	1	0.0220197
NM_001011568.1	2077	1727.91	1.30175	0.0610623
NM_001011570.1	582	235.615	4130	1420.74
NM_001011571.1	2093	1743.91	4.42835	0.205819
NM_001011572.1	2346	1996.91	6835	277.426
NM_001011573.1	3160	2810.91	6	0.17301
NM_001011574.1	1940	1590.91	3	0.152842
NM_001011575.1	2163	1813.91	259	11.5731
NM_001011576.1	1195	845.914	13	1.24562
NM_001011577.1	2389	2039.91	227.932	9.05651
NM_001011578.1	5441	5091.91	9171	145.983
NM_001011579.1	1430	1080.91	16.565	1.24213
NM_001011580.1	1544	1194.91	13.1422	0.89145
NM_001011581.1	2439	2089.91	152	5.89498
NM_001011582.1	356	82.5671	0	0
NM_001011583.2	635	286.593	47864	13536.6
NM_001011584.1	1606	1256.91	26	1.67662
NM_001011585.1	1638	1288.91	2.05173	0.129022
NM_001011586.1	2205	1855.91	431	18.8229
NM_001011587.1	496	161.603	167.163	83.8417
NM_001011588.1	724	374.95	2	0.432338
NM_001011589.1	624	275.839	542	159.262
NM_001011590.1	574	228.164	2	0.710477
NM_001011591.1	584	237.49	0	0
NM_001011592.1	1590	1240.91	1861.1	121.561
NM_001011593.1	548	204.611	1	0.396131
NM_001011594.1	4195	3845.91	5	0.105375
NM_001011595.1	2818	2468.91	12	0.393951
NM_001011596.1	4100	3750.91	495	10.6963
NM_001011597.1	2673	2323.91	6.24708	0.217884
NM_001011598.1	1624	1274.91	1688	107.315
NM_001011599.1	1942	1592.91	7	0.356183
NM_001011600.1	2052	1702.91	67	3.18896
NM_001011601.1	1830	1480.91	10.6583	0.583343
NM_001011602.1	2795	2445.91	21	0.695898
NM_001011603.1	1683	1333.91	570.804	34.6838
NM_001011604.3	685	336.058	573.719	138.373
NM_001011605.1	1448	1098.91	110	8.11328
NM_001011606.1	1757	1407.91	2	0.115139
NM_001011607.1	374	89.7548	3940	3558
NM_001011608.1	1873	1523.91	200.115	10.6436
NM_001011610.1	1612	1262.91	9.61391	0.617012
NM_001011611.2	369	87.6815	411	379.928
NM_001011612.1	304	65.6468	0	0
NM_001011613.1	710	360.974	132.712	29.799
NM_001011614.1	688	339.044	870	207.984
NM_001011615.1	664	315.198	2374	610.47
NM_001011616.2	680	331.084	3145	769.928
NM_001011617.1	374	89.7548	184	166.16
NM_001011619.1	1559	1209.91	6.59705	0.441939
NM_001011620.1	957	607.914	2	0.266658
NM_001011621.1	3254	2904.91	5.06642	0.141363
NM_001011622.1	1529	1179.91	14	0.961712
NM_001011623.1	3376	3026.91	0	0
NM_001011624.1	4969	4619.91	19.204	0.336919
NM_001011625.2	1940	1590.91	0	0
NM_001011626.2	755	405.925	1407.66	281.074
NM_001011627.1	2520	2170.91	168	6.2724
NM_001011628.2	1386	1036.91	4.60685	0.360105
NM_001011629.1	14440	14090.9	392.47	2.25753
NM_001011630.1	630	281.697	2560.95	736.862
NM_001011631.1	1741	1391.91	0	0
NM_001011632.2	2009	1659.91	0	0
NM_001011633.1	1533	1183.91	0	0
NM_001011634.2	3754	3404.91	16.6663	0.396735
NM_001011635.1	1447	1097.91	1061	78.3275
NM_001011636.1	570	224.471	1066	384.914
NM_001011637.1	1369	1019.91	9.4743	0.752923
NM_001011638.1	584	237.49	0	0
NM_001011639.2	1806	1456.91	13	0.72323
NM_001011640.1	991	641.914	236.522	29.865
NM_001011641.1	970	620.914	452.517	59.0705
NM_001011643.1	2378	2028.91	22.7845	0.910215
NM_001011644.2	1200	850.914	74.8926	7.13379
NM_001011650.1	2242	1892.91	0	0
NM_001011652.1	462	137.27	273	161.196
NM_001011653.1	450	129.481	165	103.287
NM_001011654.1	447	127.6	2	1.27041
NM_001012429.1	672	323.134	2712.27	680.325
NM_001012615.1	1097	747.914	127	13.7632
NM_001012627.1	3153	2803.91	12	0.346884
NM_001012962.1	3606	3256.91	33	0.821249
NM_001012963.1	502	166.23	0	0
NM_001013006.1	2991	2641.91	0	0
NM_001013359.2	1964	1614.91	126.753	6.36174
NM_001013361.1	4113	3763.91	2	0.0430683
NM_001014429.1	1427	1077.91	472	35.4916
NM_001014430.1	438	122.118	0	0
